,Title,Poem,Poet,Tags,gender
456,"
                    The Holy Twins
                ","
Ours was a play-filled childhood; irrigation ditches ran deep
during the summers. We played in the water and dirt, then inscribed
ABCs and numbers onto the smooth ground. Our cat Polly died
of rabies; then all the pets had to be shot, some in the rib cage
as they thrashed in panic. There was a pink bruise
on my forehead from pressing against the wall. We couldn't figure
 
out how such a thing could happen. The dogs were steadfast figures
around the farm. They chased strange cars and sometimes invoked deep
panic among visitors and passersby. They had cuts and bruises
from scuffles with roaming packs. No tags were inscribed
with their random Navajo names. Snazzy was skinny; his rib cage
obvious through thin fur. He looked as if he might die
 
from hunger, but he ate like nobody's business. Who knew he would die
of rabies with the rest? The main thing was to figure
out how they contracted it, my parents said. We cried until our rib cages
ached; our eyes stayed swollen. This first loss was too deep
to even talk about. Decades later, I can finally describe
how that summer led us into a grief that felt like a bruise
 
that would last forever. But our neighbor suffered worse bruises:
their huge dog, named Dog, was the first to die
and was the cause of all this. Their home and fields are inscribed
in our memories as ""the rabies place."" Over time, they must have figured
it was too much to live down. Childhood losses run deep,
even though we are grandparents now. The memory is an invisible cage
 
of anguished sobs, gunshots, yelping howls, canine rib cages
exploding. Sometimes we reminisce and notice that the bruises
of grief have turned pale like smoothed-over scars. That initial deep
hurt was the start, we found, of how love could die
right before us, even as we watched: stunned figures
pleading for mercy, urgent prayers saying, ""Let God's scribe
 
mark this down. We've paid our dues. Our hearts are inscribed
with loss after loss."" For some reason, after everything, our rib cages
held up and continued to cradle tender hearts. They must have figured
that all the prayers and careful teachings would prevent bruises
that would weaken us. Our love for those homely animals was deep
 
and would figure in the knowledge that such bruises
aren't endless, and that our rib cages are not mere bones. One can die
from grief, so now we can describe loss and love as the Holy Twins.
",Luci Tapahonso,"Living,Death,Sorrow & Grieving,Love,Heartache & Loss,Relationships,Pets",F
458,"
                    Elegy for My Younger Sister
                ","



For Marilynn



 Nihideezhí, it was a moist June afternoon when we buried you.
The Oak Springs Valley was dense with sage, cedar, and chamisa;
and gray, green, and brown shrubs cradled the small cemetery.
The sky was huge overhead.
Your son said later, ""Did you see the sky? It was purple.
I knew it would rain,"" he said.
 
The dark Carrizo Mountains were so clear.
 
There were so many people, Sister.
Many of your friends whom we didn't know,
and your former schoolmates whom we remembered as children,
and Sister, we met many relatives for the first time.
 
We cried, not wanting to leave you in that serene place.
We hesitated, though our father, his parents, and their parents
are buried there. Our older sisters thought ahead to bring flowers for them.
They huddled quietly over their graves a few feet away.
 
Shideezhí, remember how red the sand is?
The men—your sons, our nephews, grandsons, and various in-laws—
took turns filling your grave. Their necks and arms were streaked
with dusty sweat. They kept their heads down;
their faces were damp and eyes, swollen.
 
We had to get it all out; we cried
and held each other. My granddaughters hovered near me
as if I might faint or fall unexpectedly.
 
Did you see, Sister, the way the grandchildren fed and served everyone?
They guided the grandparents and the elderly to their chairs.
Once seated, they served plates filled with mutton ribs,
potato salad, corn, thick slabs of oven bread, crispy fry bread,
and Jell-O salad. They placed the salt and pepper—that enduring couple—
before us and implored us to eat. The two delights we relished were good—
hot, strong coffee and cold, crisp diet pop.
 
We ate for you; we consumed your meal, Shideezhí.
We ate to honor the times you cooked for us—
those tasty dishes, scrumptious pastries combined with laughter,
silly childhood memories, and always teasing jokes.
Sister, I didn't know how we would make it;
it is still too much to think of you not being here.
",Luci Tapahonso,"Living,Death,Sorrow & Grieving,Relationships,Family & Ancestors",F
459,"
                    On a Day, In the World
                ","
           We had a grief
we didn't understand while
           standing at the edge of
   some low scrub hills as if
humans were extra
   or already gone;—
 
what had been in us before?
          a life that asks for mostly
    wanting freedom to get things done
in order to feel less
          helpless about the end
of things alone—;
 
when i think of time on earth,
   i feel the angle of gray minutes
          entering the medium days
    yet not ""built-up"":: our
work together: groups, the willing
    burden of an old belief,
 
           & beyond them love, as of
    a great life going like fast
creatures peeling back marked
    seeds, gold-brown integuments
    the color time
  will be when we are gone—
",Brenda Hillman,"Living,Death,Sorrow & Grieving,Time & Brevity",F
477,"
                    What I Did With Your Ashes
                ","
Shook the box like a maraca.
 
Stood around like a dope in my punch-colored dress, clutching your box
to my chest.
 
Opened your plastic receptacle, the size of a jack-in-the-box. But instead
of gaudy stripes, your box is sober-suit blue, hymnal blue.
 
Tasted them. You've gained a statue's flavor, like licking the pyramids, or
kissing sandstone shoulders. I mean boulders.
 
Remarked to your box: ""REINCARNATION comes from roots meaning 'to
be made flesh again.'""
 
Stowed your box under my bed for a week to seed dreams in which you
advise me. (This didn't work.)
 
Opened the Babylonian Talmud at random. Read aloud to your gritty,
gray-white powder: ""There are three keys which the Holy One, blessed be
He, has not entrusted into the hands of any messenger. These are: the key
of rain, the key of birth, and the key of the resurrection of the dead.""
Worked myself up to watery eyes. Any intensity evaporated the instant I
stopped reading.
 
Tried to intuit your format, sift it from tides of void. Does shape play a
role? My watch ticked in an exaggerated way. Closed my eyes, sent forth
mental tendrils seeking the nothing of you. They curled back on them-
selves, weaving around the wing chair, a dog's leg, a lamp stand, eventu-
ally heading back toward the nothing of me.
",Amy Gerstler,"Living,Death,Sorrow & Grieving,The Body",F
478,"
                    The Suicide's Wife
                ","
lives on an island
of last-ditch attempts
and ancient consolations
 
after the shipwreck
she swam ashore near naked
hands scraped raw on coral
bra and panties soaked through
sand in her teeth
lapped by aftermath
lying exhausted
slowly approaching
the condition of music
 
he loved her stubborn luster
sure they argued sometimes
the word ""argue"" from Latin
meaning to make clear
while she sat quietly
in the wing chair
her eyes closed
police ransacked his desk
the note turned up in his pocket
with the letter for his sister
a baseball ticket stub
receipts for two ""taco platters""he whose soul was bound up with mine
and part of a bookmark
 
six weeks later she looks great
thin and translucent
a statue of justice sans blindfold
she wears beautiful blouses now
peach, gold, seedling green
her complexion
has never been better
lushness nips at the heels
of destruction
 
tonight's lurid sunset's
a cocktail of too many boozes
she'd like to switch it off
via remote control
but there's no antidote
for celestial events
 
a frantic bat takes a wrong turn
from the attic veers
into her living
room, bounces off walls
a sick flut-thud each time it hits
the suicide's wife
pulls out her roasting pan
climbs the kitchen counter
teeters and grabs
for twenty minutes
at last claps on the lid
walks her prize outside
 
releases the creature
into the trees
where the lawn peters out
where the idea that at death
something is liberated
can flap blackly away.
",Amy Gerstler,"Living,Death,Marriage & Companionship,Sorrow & Grieving,Love,Heartache & Loss",F
489,"
                    What Didn't Work
                ","
Chemo      Tarceva     prayer
meditation    affirmation      Xanax
Avastin     Nebulizer     Zofran
Zoloft     Vicodin     notebooks
nurses     oxygen tank     pastina
magical thinking     PET scans     movies
therapy     phone calls     candles
acceptance     denial     meatloaf
doctors     rosary beads     sleep
Irish soda bread     internet     incantations
visitors     sesame oil     pain patches
CAT scans     massage     shopping
thin sliced Italian bread with melted mozzarella
St. Anthony oil     Lourdes water     St. Peregrine
tea     spring water     get well cards
relaxation tapes     recliner     cooking shows
cotton T-shirts     lawn furniture     a new baby
giving up Paris     giving up Miami     charts
bargaining     not bargaining     connections
counting with her     breathing for her     willPride and Prejudice     Downton Abbey     prayer
watching TV     not watching TV     prayer
prayer     prayer     prayer
lists   
 
",Donna Masini,"Living,Death,Health & Illness,Sorrow & Grieving",F
523,"
                    One in Three or Four
                ","
There are too many of us for youto believe you are either alone or responsible. No woman asks for this. Some are children. Some areboys. Every one of us should havebeen heard. This is for Anna, age 17,who was then beaten and left to die;for Nathan, who at 11 admired the basketball coach; for Rosaline, whosees in her baby the face of a rapistand who finds that face difficult tolove; for sisters when soldiers came,mothers imprisoned among guards,for aunties grandmas daughters sons,for one who was tied and one who triedto scream, one whose husband watched,one violated time after time, one tornapart, who called the police whodid not call her back, who went tothe clinic where there were no kits,who numbed her shame with drugs,who could not drink enough to forget,who took her life, who believed shewas an object, who said nothing, whoknew no one was there and that no one would ever be there. Know this: thereare so many that if we could speak,our voices might spread like floodwatersover their boots and swell past securitystations; that if we cried out togetherwe might finally understand it as anassault on all people, all creation, andmaybe then there would be justice inthis war to claim yourself, a strugglemapped all over the flesh of every womanor child who has known what it is to be used, as you were, your sacred body.
",Karenne Wood,"Living,Sorrow & Grieving,Social Commentaries,Crime & Punishment,Gender & Sexuality",F
540,"
                    [All night I hear the noise of water sobbing.]
                ","
All night I hear the noise of water sobbing. All night I make night in me, I make the day that begins on my account, that sobs because day falls like water through night.
         All night I hear the voice of someone seeking me out. All night you abandon me slowly like the water that sobs slowly falling. All night I write luminous messages, messages of rain, all night someone checks for me and I check for someone.
         The noise of steps in the circle near this choleric light birthed from my insomnia. Steps of someone who no longer writhes, who no longer writes. All night someone holds back, then crosses the circle of bitter light.
         All night I drown in your eyes become my eyes. All night I prod myself on toward that squatter in the circle of my silence. All night I see something lurch toward my looking, something humid, contrived of silence launching the sound of someone sobbing.
         Absence blows grayly and night goes dense. Night, the shade of the eyelids of the dead, viscous night, exhaling some black oil that blows me forward and prompts me to search out an empty space without warmth, without cold. All night I flee from someone. I lead the chase, I lead the fugue. I sing a song of mourning. Black birds over black shrouds. My brain cries. Demented wind. I leave the tense and strained hand, I don’t want to know anything but this perpetual wailing, this clatter in the night, this delay, this infamy, this pursuit, this inexistence.
         All night I see that abandonment is me, that the sole sobbing voice is me. We can search with lanterns, cross the shadow’s lie. We can feel the heart thud in the thigh and water subside in the archaic site of the heart.
         All night I ask you why. All night you tell me no.
 
",Alejandra Pizarnik,"Living,Sorrow & Grieving,The Mind,Love,Break-ups & Vexed Love",F
555,"
                    Declaration
                ","
He has 
               sent hither swarms of Officers to harass our people
 He has plundered our—
                                            ravaged our—
                                                                          destroyed the lives of our—
 taking away our­—                                  abolishing our most valuable—and altering fundamentally the Forms of our—In every stage of these Oppressions We have Petitioned forRedress in the most humble terms:
 
                                                                Our repeated Petitions have been answered only by repeated injury.
 We have reminded them of the circumstances of our emigrationand settlement here.
 
                                    —taken Captive
                                              
                                                                    on the high Seas
                                                                                                      to bear—
 
",Tracy K. Smith,"Living,Sorrow & Grieving,Social Commentaries,History & Politics,War & Conflict",F
570,"
                    The Leash
                ","
After the birthing of bombs of forks and fear
the frantic automatic weapons unleashed,
the spray of bullets into a crowd holding hands,
that brute sky opening in a slate metal maw
that swallows only the unsayable in each of us, what’s
left? Even the hidden nowhere river is poisoned
orange and acidic by a coal mine. How can
you not fear humanity, want to lick the creek
bottom dry, to suck the deadly water up into
your own lungs, like venom? Reader, I want to
say: Don’t die. Even when silvery fish after fish
comes back belly up, and the country plummets
into a crepitating crater of hatred, isn’t there still
something singing? The truth is: I don’t know.
But sometimes, I swear I hear it, the wound closing
like a rusted-over garage door, and I can still move
my living limbs into the world without too much
pain, can still marvel at how the dog runs straight
toward the pickup trucks break-necking down
the road, because she thinks she loves them,
because she’s sure, without a doubt, that the loud
roaring things will love her back, her soft small self
alive with desire to share her goddamn enthusiasm,
until I yank the leash back to save her because
I want her to survive forever. Don’t die, I say,
and we decide to walk for a bit longer, starlings
high and fevered above us, winter coming to lay
her cold corpse down upon this little plot of earth.
Perhaps we are always hurtling our body towards
the thing that will obliterate us, begging for love
from the speeding passage of time, and so maybe,
like the dog obedient at my heels, we can walk together
peacefully, at least until the next truck comes.
",Ada Limón,"Living,Death,Sorrow & Grieving,Time & Brevity,Relationships,Pets,Nature,Social Commentaries,History & Politics,War & Conflict",F
591,"
                    Lemon and cedar
                ","
What is so pure as grief? A wreck
set sail just to be wrecked again.
To lose what’s lost–it’s all born lost
and we just fetch it for a little while,
a dandelion span, a quarter-note.
Each day an envelope gummed shut
with honey and mud. Foolish
to think you can build a house
from suffering. Even the hinges will be
bitter. There will be no books
in that house, only transfusions.
And all the lemon and cedar
in the world won't rid the walls
of that hospital smell.
",Melissa Stein,"Living,Sorrow & Grieving,Time & Brevity",F
598,"
                    Poem
                ","



For js



You were laughing no you weren't she was she was she wasn't
These aren't the right words
The people are waiting on the platform and the decisions are being themselves as usual 
You could take this silver cord and wrap it around all of your ideas 
You could you could
What is the way to make meaning
You're less busy than the machine has time for 
I poured the world in for you 
All the sun on that block
Or at least I wanted to:
Everyone is leaving but this would be an arrival your torso is a drum people come through and then they die you see the obituary in passing as the man next to you folds the paper and all these people at all these parties that cannot be the answer but what
Back above ground and it's the same sun different block same world different world 
Your friend is lying down with the thing he is carrying
Everybody is somebody's family you think you forget the sun keeps going still you keep going the world rearranges itself just so
False alarm you say and then you don't know what to say you wrap yourself in the future you wrap yourself in the past the woman gets in the taxi just in time
Everybody is it's not an easy thing to understand
False alarm you say and then you don't know what to say the sun keeps  going.
",Claudia La Rocco,"Living,Sorrow & Grieving,Activities,Travels & Journeys,Arts & Sciences,Language & Linguistics,Social Commentaries,Cities & Urban Life",F
