,Title,Poem,Poet,Tags,gender
10218,"
                    Grand Central, Track 23
                ","
I forgot to tell you it's almost time to go.
The sun has distilled its particular worn essence
And the glittering trout is flipped on the bow.   
A man asks me what time it is. I don't know.   
I have emptied my purse and wept in the presence   
Of onlookers. I forgot to remember to go
Before eleven, when the steely arrow
Shot swimming to its underneath, tense
As a stream of salmon in reverse below
The laureled, relentless clocks. The sceptered row
Of columns dreams one o'clock, immense,   
Inviolate. What time is it? I don't know.   
This story concerns the night I tried to go—
Though many times I flopped into the silence
Of orange plastic seating like onto the bow
Of a lonely ship, and felt my breathing slow.
The frail, retreating stand of columns prevents
The clocks from telling me time and time again to go.   
At my feet, a glittering trout swims past the bow.
",Elizabeth Skurnick,"Living,Disappointment & Failure,Love,Relationships,Social Commentaries,Cities & Urban Life",F
10292,"
                    Night Wash
                ","
All seas are seas in the moon to these
lonely and full of light.
High above laundries and rooftops
the pinstriped silhouettes speak nightmare
as do the faces full of fire and orange peel.
Every citizen knows what’s the trouble: America’s longest
river is—New York; that’s w",Anne Winters,"Social Commentaries,Cities & Urban Life,Class,Money & Economics",F
10293,"
                    The Key to the City
                ","
All middle age invisible to us, all age
passed close enough behind to seize our napehairs
and whisper in a voice all thatch and smoke
some village-elder warning, some rasped-outRemember me . . . Mute and grey in her city
uniform (stitch-lettered JUVENILE), the matron
just pointed us to our lockers, and went out.
‘What an old bag!’ ‘Got a butt on you, honey?’ ‘Listen,
did I get lost with these streetnames! Spruce
Street, Water, or get this, VANderwater—’ Cautiously, coolly,
we lit up, crooking palms for the ashes. All fifteen
or under, all from Manhattan, we loitered bare
to the waist for the X-rays. In the whorling light
from one rainy window, our shapes were mere
outlines from floor to wall, opaque
as plater, white, or terra-cotta, black . . .
‘Names or numbers,’ a skinny white girl with pale blue eyes
shrugged her shoulders. ‘Why come here at all? You think little Susan
(thumb mockingly hooked at herself) needs working papers
to work in my uncle’s diner? If they’d let me off school
at noon now—that’s where the real tips are!’
And she smiled at our objections around her smoking
cigarette (I thought) like some museum mummy,
amber-fingered, fishhook collar bones—
‘What are you talking? Don’t you know the city
keeps like an eye we don’t get overworked?’
‘Yeah, and your Social Security number, that’s
for life, girl, that ain’t worth something to you?’
The skinny girl just cackled, goospimpled arms
huddled against her ribs. ‘Whadda you two, work
for the mayor? What’s this (swinging her locker key
with its scarred wooden number)—the key to the city?’
She meant last week, when they’d offered it
to some visiting queen. Even I snickered. I
was younger than most of them, homesick among the near-
women’s breasts and hair, even the familiar
girls’ cloakroom odors: perspiration, powder, decades
of menstrual fust—‘Well, I’m coming back in six months.’
This was one of the black girls, elbow swivelled
on pelvic sidethrust, finest hair—
filaments, finerimmed, sulky mouth. ‘She’ll be
sixteen, getting married,’ the girl next over
burst in eagerly, ‘He got a store job, still her folks
against it, they say stay in school. But every
afternoon—’ Distantly, the first girl listened to
her own story, only breaking in at the end: ‘I want a real
church wedding. Down here is just for the license, see?’
‘A license,’ said “little Susan,” sourly, ‘like for a job?’
‘His name is Harold Curtis,’ was all she answered, then ‘It too strong
for my parents. They see it too strong for them in the end.’
In our silence, the gutter slurred strangely. And for just one
moment, everyone breathless, the atmosphere grew
almost tender. But nobody knew what to say
except good luck, so we all went on smoking like chimneys
except the one murmur, of old and incurable
anger, ‘Listen. Listen. They get you coming and going.’
Now each girl tilts her face down, contemplating
her own unseen choices, real
tips, the solitary and common
square foot of imaginary chance . . . Outside, the rain
was letting up. The city, like a graph
of its own mountainous causes, climbed in a mist
across our window. And then the matron came, calling
our locker numbers, one by one, for the X-rays.
‘Jesus, it’s late.’ ‘Hey honey, I’m ready!’ ‘Where’d we change
at from the D Train?’ Through the clearing air on the far
side of City Hall Park, I could see a narrow street
and a streetsign: Broadway. Miles to the north
my street had a number, and Broadway was really broad.
In the concrete prows of islands, the innumerable old women
were sitting, lonely as soldiers, silent as . . .
‘What’s up, girl? Goose step on your grave?’
Another number. And now, the room darker, each girl
cast about for the cheering word, when ‘Listen,’ I suddenly
heard my own voice saying, ‘Guess what I saw coming down? A street
called Anne Street.’—‘So what?’—‘So my name is Anne.’
A pause, then ‘Hey kid, that’s really funny!’ They all
grinned, and one of the older girls gave my shoulder
a tolerant punch. I was one of the youngest, and as far
as I can remember, that was all that I said.
",Anne Winters,"Living,Activities,Philosophy,Social Commentaries,Cities & Urban Life",F
10375,"
                    I the People
                ","
I the people
to the things that are were &
      come to be.
We were once what we know
      when we
make love    When we go away
      from each other because
we have been created
      at 10th & A, in winter &
of trees & of the history of houses
      we hope we are
notes of the musical scale of
      heaven—I the
people so repetitious, & my
      vision of
to hold the neighbors loose-
      ly here in
light of gel, my gel, my vision
      come out of
my eyes to hold you sur-
      round you in
gold & you don’t know it
      ever. Everyone
we the people having our
      vision of
gold & silver & silken liquid
      light flowed
from our eyes & caressing
      all around all the
walls. I am a late Pre-
      in this dawn of
We the people
to the things that are & were
      & come to be
Once what we knew was only
      and numbers became
It is numbers & gold & at 10th
      & A you don’t
have to know it ever. Opening
      words that show
Opening words that show that we
      were once
the first to recognize
      the immortality of numbered
bodies. And we are the masters
      of hearing & saying
at the double edge of body &
      breath
We the lovers & the eyes
All over, inside her
      when the wedding
is over, & the Park “lies cold &
      lifeless”
I the people, whatever is said
      by the first
one along, Angel-Agate. I wear
      your colors
I hear what we say & what
      we say . . . (and I
the people am still parted in
      two & would cry)
",Alice Notley,"Relationships,Social Commentaries,Cities & Urban Life",F
10465,"
                    Western
                ","
You find yourself in a narrow bed you’ve never slept in,on a tree-lined grassy field you’ve never walked upon,on a cold toilet seat you have not sat on,in a place you now call your home, your learning, your future.Red stone pathways expose the buildings that will housethe knowledge you seek,and the information you want to gather.You crane your neck to look upat the 13-story brick tower rising from the ground,looming over you as you walk past. The melodiesand beats of different songs mix,create a sound of their own,flow from open windows. Crushed leeksTop Ramen noodles ground into a blueand speckled carpet attract armies of antsto the communal kitchen on the sixth floor.You pull your jacket tighter against your body,strong, salty wind whips off the Sound,and up the hill as you walk throughRed Square toward the clatter of knives,forks and digesting bellies.Finally, you are released like a white dovefrom the hands of its owner, allowed to flydiscovering your dreams,discovering what you are made of.
",Michelle Bennett,"Life Choices,Social Commentaries,Cities & Urban Life",F
10582,"
                    Saturday, Sunday, Monday, Tuesday
                ","
                                                                    Saturday morning
two hawks flew over the soccer field and swooped in low
as Abram almost scored a goal. Moses, on the sideline, sat
on a stray ball reading a book, not looking up at the game
or the hawks or his brother who noticed. That night
at the Basic Trust Day Care Poker Tournament I got knocked
out with queen/nine against queen/jack by Dan Shiffman
who seemed almost sad to beat me. I sucked on ginger candies
and held new baby Phoebe Kate, born on the same due date
as the baby I miscarried. When she left I cried and had more candies.
In the end, Josh beat everyone and won a 40-inch flat-screen TV.
                                                                    Sunday morning
I couldn’t sleep so got up early, went to the Hell’s Kitchen
flea market and bought a dining table and chairs from a man
named Toney. Bargained him down to $690 (including delivery)
because “the chairs need new upholstery.” A 1950ish Danish
with expandable top and funny splayed feet—it reminds me
of my late Grandma Lotty, her sister Marguerite, and the heavy-laden
tables of childhood. I’ve no idea what it will look like
with my small family gathered round or if I’ll overworry
the polished surface. We’ll see—
it arrives on Tuesday.
                                                                    This morning
I got a stack of papers from sophomore lit. The top two
had the author’s name misspelled. I’ve not yet looked at
any others. I talked in class about how Art Spiegelman
chose realism over sentiment, how we conflate historical time
with personal time, how on 9/11 I took my nine-month old son
to his first day of day care and the city expoloded, went up
in smoke, and no one but me cares that he spent hours there,
only nine months old, while we watched TV in our phone-jammed
airspace, breathed in fumes, tried to give blood, wondered was there
anywhere, anywhere we could or should
                                                                                               flee to?—
Josh called right after class and said he’d gotten “strong intent” from an agent
who’s “all about the money.”
Nothing disastrous happened this week. Not so far. Unless you count
what I saw next, between classes on my way to read student poems
at Empanada Mama’s on 48th and 9th. A teenage boy lying on his side
in the middle of the street. The traffic stopped and a crowd watched
while six or seven other boys ran back and forth and stamped down
hard on his skull. I turn a gag into a kind of cough and dial 911We’ve already called the fucking police, says a woman as I retch
into an empty trash can. Finally three teenage girls surround the boy
and the other boys move off.
                                                                                Later,
on my way back to Fordham, I stop a cop and ask
about the boy. EMTs got him, says the officer.They had no shame, no fear, even with all of us watching . . . I tell him.They’re kids, ma’am, he says. You know what kids is like.
                                                                              Tonight
in Writer’s Workshop I & II I read two cantos from Model Homes
by Wayne Koestenbaum and then “A Poet’s Life” by David Trinidad.These poems hijack form and make it present, contemporary, immediate. Look how
Wayne puts a plumber and lovers, his mother, porn mags, fashion into terza rima
that lead us along, punch drunk, addicted to real life. And oh how David’s crown
of sonnets breaks our hearts!",Rachel Zucker,"Living,Activities,School & Learning,Relationships,Home Life,Arts & Sciences,Poetry & Poets,Social Commentaries,Cities & Urban Life,Crime & Punishment",F
10610,"
                    Anonymous Is Coyote Girl
                ","
From a newspaper photo and article about my godfather, James Moreno, East Los Angeles, 1950.
       (Three police officers took a brutal beating in a wild free-for-all with a
              family, including three young girls.
       From left, James, 19, and Alex, 22, in jail after the fracas
       on the porch of their home at 3307 Hunter.)
       Jimmy is staring off the page, hands in his pockets.
       A four-button dark shirt. No bruises,
       but he looks dazed.
       Alex wears a leather coat and a polka-dot shirt,
       which is in itself a crime.
       Nowhere is there a photo of a young girl
       with a face carved like a racetrack saint,
       eyes with all bets called off,
       grinning like a coyote.
       (Officer Parks had his glasses broken
       with his own sap
       and was thrown through a window.)
       Jimmy and Alex are my dad’s cousins,
       lived on Boyle Heights and tortillas.
       Mama says the cops always harassed them, those niños
       from East L.A., driving their low-riders,
       chrome shinier than a cop’s badge.
       And why wasn’t Coyote Girl mentioned, that round-armed
       girl with a punch like a bag of bees,
       a girl with old eyes, her lips cracking open
       as she saw the cop sailing through glass, boiling out
       of Boyle Heights, skidding on the sidewalk, flat as a tortilla?
       (The officers received severe cuts and bruises,
       were treated at a hospital and released in time to jail the youths,
       who were charged with assault with a deadly weapon.)
       Two years later, I was born and Jimmy entered the church,
       hands in his pockets, shoulders hunched, watching the christening.
       Four drops of water, like popped-off wafer-thin buttons,
       fell on my head.
                   No.
       He never showed up that day
       or any other. My spiritual guardian must’ve been there
       in spirit only.
       He didn’t know nada about Got and no one knows
       where he is today, but I think you could find him at the end
       of a knife. Or in the slash of the z
       in ¡La Raza! the dark blood
       reds of graffiti. Or tomatoes
       grown in old coffee cans
       by a white-haired man
       sitting in the sun in a dark shirt,
       next to an old woman growing younger every day
       as I tell her story, my story,
       our story
       with all the grace and power
       of a deadly weapon.
",Anita Endrezze,"Relationships,Family & Ancestors,Social Commentaries,Cities & Urban Life,Crime & Punishment,History & Politics,Race & Ethnicity",F
10632,"
                    Night Travel
                ","
I.
I like to travel to L.A. by myself
My trips to the crowded smoggy polluted by brown
indigenous and immigrant haze are healing.
I travel from one pollution to another.
Being urban I return to where I came from
My mother
survives in L.A.
Now for over forty years.
I drive to L.A. in the darkness of the day
on the road before CHP
one with the dark
driving my black truck
invisible on my journey home.
The dark roads take me back to my childhood
riding in the camper of daddy’s truck headed home.
My brother, sister and I would be put to sleep in the camper
and sometime in the darkness of the day
daddy would clime into the cab with mom carrying a thermos full of coffee and some Pendleton blankets
And they would pray
before daddy started the truck
for journey mercies.
Often I’d rise from my lullaby sleep and stare into the darkness of the road
the long darkness empty of cars
Glowy from daddy’s headlights and lonesome from Hank Williams’ deep and twangy voice singing of cold nights and cheatin’ hearts.
About an hour from Flagstaff
the sun would greet us
and the harsh light would break the darkness
and we’d be hungry from travel and for being almost home.
II.
I know the darkness of the roads
endless into the glowy path before me
lit by the moon high above and the heat rising from my truck’s engine.
The humming from tires whisper mile after mile
endless alongside roadside of fields shadowy from glow.
I know the darkness of the roads
It swims through my veins
dark like my skin
and silenced like a battered wife.
I know the darkness of the roads
It floods my liver
pollutes my breath
yet I still witness the white dawning.
",Esther Belin,"Living,Activities,Travels & Journeys,Relationships,Family & Ancestors,Philosophy,Social Commentaries,Cities & Urban Life",F
10658,"
                    Text to Complete a Text
                ","
Sex is always monstrous. Blood appears in the air next to the body but nobody asks a question about the body. “Please touch me there. More. Oh god.” For a hitchhiker, the problem of the boudoir is transferred to a makeshift, itchy, unsafe space on the verge of a New Mexico highway. It is often the sex of another era, in which the socks and dress shirt/blouse are not necessarily removed.
I hitchhiked in the beginning because it seemed glamorous to me, ultra-American, like a Christian with an entrenched migraine who resorts to brand-name anti-inflammatories when prayer does not do the trick. At first, my encounters on the thoroughfares of your country were quotidian; after all, it is not really hitchhiking to buy a Greyhound ticket three weeks in advance then have a going-away party in a dorm with a banner and balloons. Again, this is an example of departure in another time. As a foreign student on scholarship, it was an ordinary matter to file for an extension for the completion of a thesis on Salman Rushdie’s early works. Nevertheless: “How can we keep tabs on these JI visa holders, who come over here and . . . the university, as an institution, really needs to be more accountable. We need a database and we need a system of checks and balances to make sure any change of address is verified by at least two pieces of information. They need to do their course work and then they need to go home.”
I didn’t want to go home. This is a boring sentence. Perhaps for you Oregon is a calming word, evoking images of blackberry pie, ocean vistas, and the capture of suspected felons. I had never heard the word Oregon before. Like the distance of Scotland from London, it seemed impossibly far. A beautiful hazard: to go and keep going. How can I put this? In England, nobody ever, ever, ever did this. I, who once drove straight to Glasgow with a thermos of instant coffee mixed with milk and sugar, in a dinged-up Datsun Cherry, was considered an anomaly. “Are you demented? Why do you want to drive in a car to bloody Scotland? It’s seven hours on the M1, man!” Though, outwardly, I was wan and somewhat reticent, I . . . no, I was. My sexual experience consisted of lying under an elm tree in Hyde Park at the age of seventeen and being told by an undergraduate student of the London School of Economics that my breasts in that position, from that angle, resembled two fried eggs. We were meeting in a park as per the era. I am sure contemporary Punjabi-British teenagers are fearless individuals, undaunted by the prospect of community censure. Back then we met by the iron-wrought gate on a park bench, on a path built for seventeenth-century promenades. It is always a century. In my century, sex was a field of restraint and intensity unsurpassed by anything except drinking coffee in a foreign country like Scotland or Wales and borrowing my father’s car forever. “Are you out of your bleeding head? Your dad’s going to skin you alive!”
In some sense, this (driving) is the opposite of hitchhiking, in which the interior of the car is always unfamiliar. The day was real in a different way back then, in the way that it sensitized me to risk, a kind of twin to permisson. Two black swans: that day and this one, history and fiction, what I went for and what I really wanted, which I didn’t know until I got there by which time it was impossible to consider the long journey home as either practical or sensible, considering the trouble I was already in and the rain, which had started to come down in a series of reddish sheets; the streetlamps were pink.
On Prince Street, in Glasgow, I saw the sign for American style pizza and went down the steps to the basement café. The tables were coated with green plastic. There was hot tea, which the waitress slung down my gullet with a funnel as I focused my eye on a laminated print of a white, blocky rose with a pink dot at its center. “Charles Rennie Mackintosh,” the waitress, pronouncing “osh” so that it rhymed with horse. “Are you from India?” “Would you like some jam with that scone? I bet they don’t have scones in India, do they?” “More tea? I heard you have a lot of tea, over there, isn’t that right?”
Plan b: The extension of my throat. The euphoria of theft. Other countries with their sayings and beliefs. The original plan, formulated by my father during his morning communte across London: marrying a British-born Hindu Brahmin dentist with brown skin, but not too brown, and rosy cheeks. Note on the mantelpiece, tucked behind the marble figurine of Shiva: what is forthcoming under the original plan? Extraction? What kind of sex is possible on the dentist’s chair late at night for that girl, your girl, who nervously asks for a blanket? She has her socks on. She’s shivering. It is sometimes sex when you touch yourself beneath the proffered blanket clearly not washed between patients, but in this scene the limbs of the dentist’s young Asian bride are rigid and smell faintly of wintergreen-scented nail polish or mouthwash. Dad, “please don’t swallow.” Rinse then spit. Spit then swallow.
I could not go home and so, after a brief visit to the Hill House—Charles Rennie Mackintosh’s art deco home on the Firth of Clyde, where he painted geometric rosebuds forever in a kind of frenzy, as it seemed from the décor—I turned left and kept driving. I drove my car into the Atlantic and kept driving, my chest very tight beneath the surface. It was difficult to feel anything or really to see, and so I can only say that I went into a damaging ocean. This is going. Damaged, washed up on the mythical shores of New Jersey a few days later, my car failed to start. This is later, when the car stopped, and, looking up from my hands, white-knuckled on the steering wheel, I realized that I was okay.
Now I am here, in the future of color. I’m sorry I do not have more to say about the period of submergence that preceded my arrival. I am not interested in it. I do not recall it. I . . . It was only when my car stopped that I realized what I had to do, on my own terms, with my own two legs: get going. Is that how you say it? Get up and go. The destiny of my body as separate from my childhood: I came here to hitchhike. I came here to complete a thing I began in another place. Removing wet pages from my rucksack, I lay them on the shore, securing them with beautiful shells and pebbles. When they dried, I folded them into squares and put them in my pocket, next to my body. Misshapen, exhilarated, I said get. I said go. Get up now and go. “Are you okay?” “Do you need a ride somewhere?” “Let me look in the trunk. I might have something in there. Here you go. You’re shivering! Do you need to go to the hospital? At least let me buy you a cup of coffee.”
",Bhanu Kapil,"Living,Coming of Age,Life Choices,Love,Desire,Activities,Travels & Journeys,Relationships,Family & Ancestors,Social Commentaries,Cities & Urban Life,History & Politics,Popular Culture,Race & Ethnicity",F
10686,"
                    Ignatz Invoked
                ","
A gauze bandage wraps the land
and is unwound, stained orange with sulfates.
A series of slaps molds a mountain,
a fear uncoils itself, testing its long
cool limbs. A passing cloud
seizes up like a carburetor
and falls to earth, lies broken-
backed and lidless in the scree.
Acetylene torches now snug
in their holsters, shop-vacs
trundled back behind the dawn.
A mist becomes a murmur, becomes
a moan deepening the dust-
choked fissures in the rock O pity us
Ignatz O come to us by moonlight
O arch your speckled body over the earth.",Monica Youn,"Nature,Landscapes & Pastorals,Arts & Sciences,Reading & Books,Social Commentaries,Cities & Urban Life",F
10688,"
                    X as a Function of Distance from Ignatz
                ","
(she opens the door)
(he is twelve inches
away) her fingers
still splayed across the
battened-down brass latch
of his sternum (she
closes the door) (he
is eight feet away)
her palm skids down the
banister clings to
the fluted globe of
the finial (he
is twenty-eight feet
away) (she opens
the door) the black air
is fast flowing and
cold (she closes the
door) she clutches her
thin intimacy
tight under her chin
and trips down the steps
(he is forty feet
away) the stiff wind
palpably stripping
his scent from her hair
from the numb fingers
she raises to her
mouth a cab pulls up
(she opens the door)
she bends the body
hitherto upright
(she closes the door)
the cracked brown vinyl
(he is ninety feet
away) biting the
backs of her thighs red
blotches suffusing
her cheeks I’m sorry
please stop she says (he
is four hundred feet
away) please stop the
cab (she opens the
door) the cab stops she
pushes a twenty
through the slot (he is
seven hundred feet
away) (she closes
the door) the husk of
something dry and light
falls to the sidewalk
crumbles away (she
opens the door) (he
is two feet away)
(she closes the door)
",Monica Youn,"Arts & Sciences,Reading & Books,Social Commentaries,Cities & Urban Life,Popular Culture",F
10720,"
                    Delection Even
                ","
I dredge allegedly
to repair and upgrade the Port of Umm Qasr
I edge a legibly duty free
transrational contract drag
well I pledge alien
lesions will be doled
expensively (not on the cheap)
and not to um miss explosives
who shell
Bechtel by the—that is Shell it by the
shore Bechtel sells
unflaggingly to the drag of the dividend
rates of America I pluck allegiance from
an estimated 1.8 billion
and to the executive committee—
Chicago—the world’s fair—and to Columbus
Day in the park—I think it was the fourth of the
reprivate which it hands
to the drooling class—I mean the measuring
cache watch this base—I a semifree colonist in gall—
and to the elect by which it assesses,
and to the electric by which it stands, and erects, th—
rederegulated privates, bow, get down: how
much would be chucked if this versus
then forest of Arden
should burn in the name of the national hamlet—
if it be true that good wine needs no bush,
we’d choose once we got behind the curtain, we guessed,
if it’s there anymore except
in Geist . . . while one gush mail addles in accidental
against its—when walking Tokyo—wonderful
you caming to OOIOO show & I
Ill put you on the just list—
this against—flurry of
finger-pointing—forget it
and your phony numbers like in why two okeydoke
take it, one ration under planes—
Apaches, syllabled to us versus shame—
one galaxy under goods, world’s-without-end fair
under the indivisible party, beneath security, below
God’s belts to humanity, with
puberty and enduring as-is and no trial for troglodytes and dogs and
tax treats for by for
allegiance. The friction has its machine—as you choose it?
",Jennifer Scappettone,"Arts & Sciences,Social Commentaries,Cities & Urban Life,Popular Culture",F
10831,"
                    A London Thoroughfare. 2 A.M.
                ","
They have watered the street, It shines in the glare of lamps, Cold, white lamps, And lies Like a slow-moving river, Barred with silver and black. Cabs go down it, One, And then another. Between them I hear the shuffling of feet. Tramps doze on the window-ledges, Night-walkers pass along the sidewalks. The city is squalid and sinister, With the silver-barred street in the midst, Slow-moving, A river leading nowhere. Opposite my window, The moon cuts, Clear and round, Through the plum-coloured night. She cannot light the city; It is too bright. It has white lamps, And glitters coldly. I stand in the window and watch the moon. She is thin and lustreless, But I love her. I know the moon, And this is an alien city.
",Amy Lowell,"Nature,Stars, Planets, Heavens,Social Commentaries,Cities & Urban Life",F
10833,"
                    Spring Day
                ","

      Bath  The day is fresh-washed and fair, and there is a smell of tulips and narcissus in the air.  The sunshine pours in at the bath-room window and bores through the water in the bath-tub in lathes and planes of greenish-white. It cleaves the water into flaws like a jewel, and cracks it to bright light.  Little spots of sunshine lie on the surface of the water and dance, dance, and their reflections wobble deliciously over the ceiling; a stir of my finger sets them whirring, reeling. I move a foot, and the planes of light in the water jar. I lie back and laugh, and let the green-white water, the sun-flawed beryl water, flow over me. The day is almost too bright to bear, the green water covers me from the too bright day. I will lie here awhile and play with the water and the sun spots.  The sky is blue and high. A crow flaps by the window, and there is a whiff of tulips and narcissus in the air.      Breakfast Table  In the fresh-washed sunlight, the breakfast table is decked and white. It offers itself in flat surrender, tendering tastes, and smells, and colours, and metals, and grains, and the white cloth falls over its side, draped and wide. Wheels of white glitter in the silver coffee-pot, hot and spinning like catherine-wheels, they whirl, and twirl—and my eyes begin to smart, the little white, dazzling wheels prick them like darts. Placid and peaceful, the rolls of bread spread themselves in the sun to bask. A stack of butter-pats, pyramidal, shout orange through the white, scream, flutter, call: “Yellow! Yellow! Yellow!” Coffee steam rises in a stream, clouds the silver tea-service with mist, and twists up into the sunlight, revolved, involuted, suspiring higher and higher, fluting in a thin spiral up the high blue sky. A crow flies by and croaks at the coffee steam. The day is new and fair with good smells in the air.      Walk  Over the street the white clouds meet, and sheer away without touching.  On the sidewalks, boys are playing marbles. Glass marbles, with amber and blue hearts, roll together and part with a sweet clashing noise. The boys strike them with black and red striped agates. The glass marbles spit crimson when they are hit, and slip into the gutters under rushing brown water. I smell tulips and narcissus in the air, but there are no flowers anywhere, only white dust whipping up the street, and a girl with a gay Spring hat and blowing skirts. The dust and the wind flirt at her ankles and her neat, high-heeled patent leather shoes. Tap, tap, the little heels pat the pavement, and the wind rustles among the flowers on her hat.  A water-cart crawls slowly on the other side of the way. It is green and gay with new paint, and rumbles contentedly, sprinkling clear water over the white dust. Clear zigzagging water, which smells of tulips and narcissus.  The thickening branches make a pink grisaille against the blue sky.  Whoop! The clouds go dashing at each other and sheer away just in time. Whoop! And a man’s hat careers down the street in front of the white dust, leaps into the branches of a tree, veers away and trundles ahead of the wind, jarring the sunlight into spokes of rose-colour and green.  A motor-car cuts a swathe through the bright air, sharp-beaked, irresistible, shouting to the wind to make way. A glare of dust and sunshine tosses together behind it, and settles down. The sky is quiet and high, and the morning is fair with fresh-washed air.      Midday and Afternoon  Swirl of crowded streets. Shock and recoil of traffic. The stock-still brick façade of an old church, against which the waves of people lurch and withdraw. Flare of sunshine down side-streets. Eddies of light in the windows of chemists’ shops, with their blue, gold, purple jars, darting colours far into the crowd. Loud bangs and tremors, murmurings out of high windows, whirring of machine belts, blurring of horses and motors. A quick spin and shudder of brakes on an electric car, and the jar of a church-bell knocking against the metal blue of the sky. I am a piece of the town, a bit of blown dust, thrust along with the crowd. Proud to feel the pavement under me, reeling with feet. Feet tripping, skipping, lagging, dragging, plodding doggedly, or springing up and advancing on firm elastic insteps. A boy is selling papers, I smell them clean and new from the press. They are fresh like the air, and pungent as tulips and narcissus.  The blue sky pales to lemon, and great tongues of gold blind the shop-windows, putting out their contents in a flood of flame.      Night and Sleep  The day takes her ease in slippered yellow. Electric signs gleam out along the shop fronts, following each other. They grow, and grow, and blow into patterns of fire-flowers as the sky fades. Trades scream in spots of light at the unruffled night. Twinkle, jab, snap, that means a new play; and over the way: plop, drop, quiver, is the sidelong sliver of a watchmaker’s sign with its length on another street. A gigantic mug of beer effervesces to the atmosphere over a tall building, but the sky is high and has her own stars, why should she heed ours?  I leave the city with speed. Wheels whirl to take me back to my trees and my quietness. The breeze which blows with me is fresh-washed and clean, it has come but recently from the high sky. There are no flowers in bloom yet, but the earth of my garden smells of tulips and narcissus.  My room is tranquil and friendly. Out of the window I can see the distant city, a band of twinkling gems, little flower-heads with no stems. I cannot see the beer-glass, nor the letters of the restaurants and shops I passed, now the signs blur and all together make the city, glowing on a night of fine weather, like a garden stirring and blowing for the Spring.  The night is fresh-washed and fair and there is a whiff of flowers in the air.  Wrap me close, sheets of lavender. Pour your blue and purple dreams into my ears. The breeze whispers at the shutters and mutters queer tales of old days, and cobbled streets, and youths leaping their horses down marble stairways. Pale blue lavender, you are the colour of the sky when it is fresh-washed and fair . . . I smell the stars . . . they are like tulips and narcissus . . . I smell them in the air.
",Amy Lowell,"Life Choices,Activities,Eating & Drinking,Nature,Spring,Stars, Planets, Heavens,Trees & Flowers,Social Commentaries,Cities & Urban Life",F
