,Title,Poem,Poet,Tags,gender
5600,"
                    Tía Lucia Enters the Nursing Home
                ","
All morning my daughter pleading, outsideoutside. By noon I kneel to button hercoat, tie the scarf to keep her hood in place.This is her first snow so she strains againstthe ritual, spooked silent then whining, restless under each buffeting layer,uncertain how to settle into thisleashing. I manage at last to tunnelher hands into mittens and she barks andwon’t stop barking, her hands suddenly paws.She is reduced to another being,barking, barking all day in these restraints.For days after, she howls into her hands,the only way she tells me she wants out.
",Deborah Paredez,"Living,Growing Old,Parenthood,The Body,The Mind,Relationships,Family & Ancestors",F
5604,"
                    Gilding the Lily
                ","
To keep anxiety at bay, my friend called chemo dragonfly love. Those insects — christened, in places, the devil’s darning needles — hover as they contort their joined bodies into a heart, the male with pincers. Finger cutter, horse killer, ear stick, eye pisser. Look closely at the eyes of a female darner and you may well see dark puncture marks. As a slow drip through an IV. As a pill. Through a port into a vein. She called nausea erotica. Just the same, we name our storms to lessen them —  not a tropical cyclone, but Arabella, with ballet shoes and bun. Tumors, too, were friends, waiting at the bus stop with backpacks in the morning. Cindy French braids Carrie’s hair, yanking at the scalp to form the tight crisscross. Not hair loss, but deep conditioning. She gave us the new lexicon on stationery embossed with a red rose speckled by raindrops. The stem still had its thorns. Ring-around-the-rosy, red rover, red rover, send her right over. She called death the world of 10,000 things: the dragon courting its damsel, catheter tubing in the wastebin, video of a toddler biting his brother, pas de deux, full- sugar ice cream, Crimson Queen, Trumpeter, Red Knockout, Tuscany Superb  ...    I knew her as Rose Shapiro. At the funeral I learned she was born Passalacqua: to cross the river, to pass a glass of water.

",Lisa Ampleman,"Living,Death,Health & Illness,The Body,The Mind",F
5682,"
                    Elegy for the Living
                ","
We wash up side by sideto find each otherin the speakable world,and, lulled into sense,inhabit our landscape; the curveof that chair drapedwith your shirt;my glass of  waterseeded overnight with air.After this bedthere’ll be another,so we’ll rolland keep rollinguntil one of  uswill roll alone and try to rollthe other back — a trickno one’s yet pulled off — and it’ll beas if   I dreamed you, dear,as if   I dreamed this bed,our touching limbs,this room, the tree outside alivewith new wet light.Not now. Not yet.
",Kathryn Simmonds,"Living,Marriage & Companionship,The Body,The Mind",F
5767,"
                    Like a Real Flame
                ","
I want the hole in my ear to be quietAnd inside the hole in my ear to be quietAnd I want it to tell me what to doOr I will go to my lover’s mouthAnd say oh my quietI am comingAnd tell the quiet how its kingdom should be madeThough the quiet has already eaten meBecause the quiet loves meBut does the lover love meAnd why must the quiet be so quietAnd why can’t the quiet have a cockAnd where is its violet mouthIts ten fingers with which to fix meAnd where is its belly breathingAnd O I want to be fixedBut I am already fixedWhy don’t I feel it
",Melissa Broder,"Living,The Mind,Love,Desire,Heartache & Loss,Realistic & Complicated",F
5781,"
                    I Wanted to Make Myself like the Ravine
                ","
I wanted to make myself like the ravineso that all good thingswould flow into me.Because the ravine is lowly,it receives an abundance.This sounds wonderfulto everyonewho suffers from lacking,but consider, too, that a ravinekeeps nothing out:in flows a peachwith only one bite taken out of it,but in flows, too,the body of a stiff mousehalf cooked by the heat of the stoveit was toughening under.I have an easygoing way about me.I’ve been an inviting host —meaning to, not meaning to.Oops — he’s approaching with his tonguealready out and moving.Analyze the risksof becoming a ravine.Compare those with the risksof becoming a wellwith a well-bolted lid.Which I’d preferdepends largely on which kindsof animals were inside mewhen the lid went onand how likely they’d beto enjoy the water,vs. drown, freeze, or starve.The lesson: close yourself offat exactly the right time.On the day that you wake upunder some yellow curtainswith a smile on your face,lock the door. Live out your daysuntroubled like that.
",Hannah Gamble,"Living,Life Choices,The Body,The Mind",F
5790,"
                    Three Fates
                ","

",Bianca Stone,"Living,The Body,The Mind",F
5792,"
                    Sleepover
                ","
Ida and Isidor Straus sleep side by sideeternally in an Egyptian galleyfronting their Woodlawn mausoleum.Symbolically they lie. Their boat is small;nor was her body recovered from the Titanic.And yet the image of the voyage holds.Why not embark? A river runs behind meon the other side of this dark window.A dream called Night Boatarranged us side by side in a black craft,sailing the river of forgetfulnessuntil the stars went out.It was poetic license. I didn’t dream that boat.The boat was dream, and we were passengersbalanced on the slippery cusp of daylight,unless you had already disembarkedin some shadowy port,leaving me to sail along alone.
",Rachel Hadas,"Living,Marriage & Companionship,The Mind,Activities,Travels & Journeys",F
5794,"
                    Green and Gold
                ","



Stivenson Magloire



Amidst the glossy dark green foliageof trees around the hotel pool,I spy a low-hanging golden fruit.So many trees whose names I do not knowand for the first time do not care to learn.The overwhelming now in its countless inflectionscancels vocabulary: eyes lips skininstead of words. Still in the pool,floating on my back as the sun gets low,I look at the mango, if that is what it is(I think it is some wholly other fruit),and suddenly smell garlic sautéed in butter.Chefs in the kitchen under the treesare getting the hors d’oeuvres ready.Yesterday in a dim, airless gallery,following your lead,I hunted down an iconographywritten in a grisly alphabetyet full of life, the haunting gaze direct,transcending death. Death had in winning lost.Art trumped death and life trumped art. Last night(our third together — sleepa whole new texture in a bed with you)I gave you space and found myself at the borderof a far province in the king-sized bed,a dimly lit hinterland where paintings ruled,a region wholly devoted to the workof the same painter, mysteriously killed,stoned to death (“lapidated” was one word),assassinated — why? A mysteryto be solved by iconography?Death had won but also death had lost.Garlic and butter. Glossy dark green leaves.Voices across the pool. A hanging fruit.An azure splash. And as the sun goes down,you sit by the window in our room,drawing pictures of this this this time.What to call it? Colors in your handstrump words. Like the fruit,like the solution to the mystery,something I am at a loss to name.
",Rachel Hadas,"Living,Death,The Mind,Arts & Sciences,Painting & Sculpture",F
5829,"
                    Two Rooms
                ","
I went into one room and then I went into another.I was in a room inside a room.There I felt safe.
",Emily Berry,"Living,The Mind,Activities,Indoor Activities",F
5830,"
                    Freud’s Beautiful Things
                ","



A cento



I have some sad news for youI am but a symbol, a shadow cast on paperIf only you knew how things look within me at the momentTrees covered in white blossomThe remains of my physical selfDo you really find my appearance so attractive?Darling, I have been telling an awful lot of lies latelyIf only I knew what you are doing now?Standing in the garden and gazing out into the deserted street?Not a mermaid, but a lovely human beingThe whole thing reminds me of the man trying to rescue a birdcage from the burning house(I feel compelled to express myself poetically) I am not normally a hunter of relics, but ...It was this childhood scene ...(My mother ... )All the while I kept thinking: her face has such a wild look... as though she had never existedThe fact is I have not yet seen her in daylightDistance must remain distanceA few proud buildings; your lovely photographI find this loss very hard to bearThe bells are ringing, I don’t quite know whyWhat makes all autobiographies worthless is, after all, their mendacityYesterday and today have been bad daysThis oceanic feeling, continuous inner monologuesI said, “All the beautiful things I still have to say will have to remain unsaid,” and the writing table flooded
",Emily Berry,"Living,Life Choices,The Mind,Relationships,Family & Ancestors,Arts & Sciences,Language & Linguistics,Sciences",F
5831,"
                    Freud’s War
                ","



A cento



I became a therapist against my willA strange feeling of forlornness, a feeling I could not have stoodPainful isolation, quite steep and slantingA beautiful forest which had the one drawback of seeming never to endI have had to struggle so longI have always been frank with you, haven’t I?I wanted to explain the reason for my inaccessibilityI am lying here on a short leash in this filthy holeSo far I haven’t been locked upSeveral people point to gaps in my face where the little girl has been cut outShe screams and screams without any self-controlRavaged by the heat and the blood-&-thunder melodramaNeither describable nor bearableI felt I had known her all my life
",Emily Berry,"Living,Life Choices,Sorrow & Grieving,The Mind,Time & Brevity",F
5833,"
                    The Ghost of Tom
                ","
At family gatherings,a Family Friend liked gatheringthe girls to make us sing rounds.We always wanted the spooky one,Have you seen the ghost of Tom?Long white bones with the rest all gone ",Chase Twichell,"Living,The Body,The Mind,Relationships,Family & Ancestors,Philosophy,Social Commentaries,Gender & Sexuality",F
5866,"
                    Memento
                ","
I give a piece quite near away,then another, one and two to threeand say good-bye with some dismay.We might have been twins, I born in Mayand she of the blistered Januarycolored like the vibrant cray-on, clinging on to toys of the day,as mine become that of history.“Again,” she cries and I obey.I hold the script of the gone by matinee:before I ever found a scar, a yawn, a he;past the years I’ve spun to macramé.Soon I must go, and she will stay,dwelling under the apple tree,never to wander blind in first foray.Sentient air, lead her not to disarray.She flails. I walk. We are matching memory.I have things she never will, a little say.So I pull away and board the last ferry. Treasures, 2014 by Leanna Wright
",Lily Cao,"Living,Coming of Age,Death,Life Choices,Separation & Divorce,The Mind,Time & Brevity,Activities,Travels & Journeys",F
5867,"
                    This Fire
                ","
No one loves you more ... more ... more ...    There were sincere lies everywhere placed directly beforethe next step. Does everyone pretend, part of aliveI am proposing words — All structures have crumbled in earliest death. I’m crossing the yellow sandsIt’s so hard to know without relating it, to youshaping a heart, take hold of me and someone saysI don’t get it! You don’t have to have love,or you do, which? I don’t think you do; beforethe explosion? I was here without it and have been inmany places loveless. I don’t want youto know what I’m really thinking or do I, beforecreation when there might be no “I knew”Everything one’s ever said not quite true. He or she be-trays you; why you want to hurt me ... badWant to, or just do? Treason was provokedeverywhere even here, by knowing one was one andI was alone, a pale hue. The sky of deathis milky green today, like a poison pool near adesert mine. Picked prickly pear fruit and Itasted it, then we drove on, maybe to Yarnell.These outposts where I grew up; I didn’t do thatI have no ... identity, and the love is an objectto kick as you walk on the blazing bare ground, where ...    sentimental, when what I love, I ... don’t have that oneword. This fire all there is ... to find ... I find itYou have to find it. It isn’t love, it’s what?
",Alice Notley,"Living,Life Choices,The Mind,Love,Realistic & Complicated",F
5868,"
                    Stalker
                ","
The light so thick nothing’s visible, cognoscentiI knew them, stupid apes. Real apes know moreBefore we said apes. I know how to be you bet-ter — a stupid voice. You must find a mind to respect — why? There was someone with earbuds, speaking gibberish who wouldn’tstop walking beside me; freckle-spattered. Ihad to ask the métro attendant for help;she extricated him from me ... I respect his chaoticspeech, mild adhesive force because it makes no sense.I am back on the alley, discovering adults are un-trustworthy: someone’s lying ... about afight between a teenage girl and boy — he pushedher hard — first she badly scratched him, she’s worse, hismother says. I’m back at pre-beginning, I don’twant to go through that again. There is nosexuality in chaos, there’s no style, norhope. I want style — apes have style, peoplehave machines. Show me something to respectThis bleuet growing out of a wall on rue d’Hauteville.I picked it and pressed it in a diary. Every oncein a while I respect a moment. I am back atpre-beginning: I don’t want to care beyondthis ... sudden hue in the sand, yellow or spotted with anhallucinated iridescence. The one who isstalking me ... there has often been someone stalk-ing me. My destiny. He’s gone, stay herein this, I can’t be harmed if I’m the only one who’sthought of being here. Aren’t you lonely? I don’t know.
",Alice Notley,"Living,The Mind,Activities,Travels & Journeys,Social Commentaries,Cities & Urban Life",F
5869,"
                    My Sea
                ","
What I lose you let me, accusationalways gets one in. But I want to talk like the deadremember that town where we went orhow do I know when I’m just a soul — not       when I’m leading?A soul can lead, fight and kill; in the sketchy rainthere, but you can’t kill where we’re dead. That’sthe best thing — no one has any power. How can I lead you without power? We want to findout ... Drop everything? — there’s no gravity. Are you grave? There’s no bravery.      I’m going to lead you into a you you don’t know ... Most people wantto go. There we risked being wrong but that was a linguistic quality, or you could have brought us to hell. Outsideof gravity, instead, is the house. It wasn’tbuilt with raisins. The light there, but what’s it for? For eyes. He called me “Four Eyes”now I have billions. It’s a house on the coastIs it the House of Answers? I will continue to reason for you, living on no particular incomedeep in my soul. The house has a basement I        didn’t know aboutconnecting to My Sea, Mare Meum. The answersbreak with foam and wild pearls. The windis me too — you know who you are — where’sthe desert? The sea came back to this land,to the abandoned its lover. The kind of sea you can’t drown in. You can want to coincide with mefor I am the soul your leader the clear rock of kind mind,senseless. Senseless free will — the only thing here.
",Alice Notley,"Living,The Mind,Nature,Seas, Rivers, & Streams,Religion,The Spiritual",F
5870,"
                    License
                ","
None of it’s there that you cared for, so familiarfurniture and paintings. The medals aren’t there eitherI’m still there but it isn’t; I’m here; sword,I have sword — imagine — and disguising protect-ive the ancient helmet. Her head was cut offnonetheless. The man brought the head alongto the doctor: the head said to. Shouldn’t webring the body I asked in case he wants to re-attach them Oh, the head hadn’t thought of that.What do you have instead of a body, there?We have a wholeness of perception what we areasking you to do for us, write down our poemscreates a body. Otherwise our body ... isn’tthat we aren’t sensuous ... but we decohere,you must understand that the universe is always developing or changing its face — body — whatever; we have always been itbut it’s never quite right ... pilot’s license;my pilot’s license is a fossil, you said. Weneed yours. We need your license.When Momma first, the very first hallucinationthat the decompression tube in her stomach was black ...    It isn’t black I said over the phone well I thoughtit was she said, not being fanciful, and I was in a motel in Colorado at the time. Whose headwas it really I repeat. For we never leave hereand nothing fossilizes but stonelike mossypatterns might be made, colors transformedwalk to the hospital, everyone’s mad at me, who cares?It was my whole soul transported and all its certaintiesthat I existed, beneath all the legends, otherwiseas joy.
",Alice Notley,"Living,Health & Illness,The Body,The Mind,Arts & Sciences,Poetry & Poets",F
5871,"
                    To a New Sex
                ","
Somewhere out of antiquity someone work with me.When transferring a thought, the connectors and clausesrecede: you get it. I got it — The rest of the language, beauty and playI am your master, the thought says —        I disagreeI’m thinking about the church where weheld my brother’s funeral. He says, I was there:it hurt me; you cried too much; I don’t mindlater. I just want to be with you, the thought saysYou mean thee thought or his thought?The rocks are like stars, gully full of stars.If I go with anyone anywhere, if they’dthink sweetly to me. No one hears. Relax your shoulders.I’m singing to you over and over “to a new sex.”Sometimes it seems like there’s a lizard for each rocknecklaces of lives,
   there’s room for an infinity of minds. Thoughts. Anywhere. Enter my headif you wish. No ends or purposesPrevailed fortunes. I have a destiny. My deathwill not complete it.
",Alice Notley,"Living,Death,Life Choices,The Mind,Time & Brevity,Arts & Sciences,Language & Linguistics",F
5900,"
                    Bespoke
                ","
Early April and there’s a light-footed feel.Nothing troubles from the darkened underbrush,and the sun’s late beauty daubsthe green wood with yellows.As if for you, a thrush rills, blue pieces of silverthat will dry like watermarks. Almost delicate,the hour around seven, a blown-glass bowl,edgeless and honed, made bespoke.Yet somewhere inside this evening hour,a man refutes: his fistwill not burden the kitchen table.A wintered heart, hard as a knot of holly.
",Michelle O’Sullivan,"Living,Life Choices,The Mind,Relationships,Home Life,Nature,Animals,Spring",F
5925,"
                    On Leaving the Body to Science
                ","
The my becomes  a the, becomes the state’s the coroner’s, a law’s, something assignable, by me, alone, though it will not be the I  I am on leaving it, no longer to be designated human or corpse: cadaver  it will be, nameless patient stored in the deep hold of the hospital as in the storage of a ghost ship run aground —the secret in it that will, perhaps, stir again the wind that failed. It will be preserved, kept like larva, like a bullet sealed gleaming in its chamber. They will gather around it, probe and sample, argue — then return it to its between- world, remove their aprons and gloves and stroll, some evenings, a city block for a beer, a glass of chilled white wine. Even there, they will continue to speak of it, what they glean from beneath the narrative of scars, surgical cavities, the wondrous mess it became before I left it to them with what’s left of me, this name, a signature, a neatened suture, perfect, this last, selfish stitch.
",Claudia Emerson,"Living,Death,Life Choices,The Body,The Mind",F
5933,"
                    Vert
                ","
As in green, vert, a royal demesnestocked with deer. Invert as in tippedas a snow globe, going nowhere in circlesbut not lost, not bereft as the woodwithout deer, waiting for the white antleredbuck, or his does, or any slim yearlingto step along the berm, return. Vertigoas in whirling round, swimming in the head,unanchored by the long spring,the horse cantering, the meadow droppinglike an elevator into the earth, fallinglike Persephone through a crevice, a swivelingcrack, a loose screw, a lost way. Disorderedas in death lasts, my brother’s not coming back.The spin of it continuous as in looking downfrom height, and then it stops, the spinningjust slows, a chariot wheel stilled in grass.The world is the same, but it isn’t. The tippedviews of trees when hanging from your knees.The deer in twos and threes watching.
",Catherine Staples,"Living,Death,The Mind,Nature,Animals,Trees & Flowers",F
5944,"
                    Old Strange Book
                ","
In the story of my life there is a fieldfilled with chicory, daisies, and mayflowers.It’s the field behind my childhood house.In summer, I used to spend hours lying in it looking at cloudsbefore my mother brought us to the town poolwhere I spent some more hours swimming.In the other seasons I went to school.In the school there was a library. In the story of my life there is a book.The book was bound in rough green cloth.Its glossy pages smelled oddly like puke. The book told the story of two children,Johnnie and Jill, I think.They got lost in a deep forest,drawn in thick dark ink. They were brother-and-sister orphans.They met fantastical creatures.One was the goddess of spring, or was that in Botticelli’s picturethat I saw in the same libraryin a book of art history for kids,old European art of course. The other kinds they did not want us to know about.The picture was magicand so was Johnnie and Jillthough not a children’s classic.I don’t really remember the title.In the book the goddess of springrescues the children in troubleand then — I can’t remember a thing.I’m sure there was a villainin the book, probably a woman, who practiced dark arts on a dark hill,so evil she wasn’t human. In the story of my life there is a hillthat tamely rises above the field.We sledded there in winter.In spring our bikes wheeleddown the hill dangerously.I walked on the hill this summertamely, carefully, slowly,alongside my mother.It isn’t hard to saywhat had brought us there. We were old and middle-agedin the knife-like summer air.Slowly and tamely we walkedand I remembered the book.It was called — Julie and John?I wanted another look.So what was the title?And was it an allegory?A Catholic one? (It was a Catholic school.)That would ruin the story.A story is only good if it’s made upbut convinces you it’s true.Even better if one of the charactersis someone who could be you.How else do you know who you are?I once asked an old strange friend:You only know you’re the person who’s withthe people you love, in the end. ",Kathleen Ossip,"Living,Life Choices,Sorrow & Grieving,The Mind,Time & Brevity,Arts & Sciences,Reading & Books",F
5964,"
                    Water at Night
                ","
Not that I understand things.Angels don’t walk toward the ship, old engravingwhere moon throwsa river of light, how angels would walk the oceanif they wanted to walk.They don’t. They hover. A lot of spacebetween them and whatshines like waves. Which can’tbe a choice, for angels orthe engraver who was in factGustave Doré after sleeping offthe ancient mariner Coleridge left behind underguilt and regret and an albatross’s weight.Which isn’t much, but they arebig animals, four feet across countingthe wind involvedand rain. Doré waking to a room notreally of wings. I guessa stirring, something in the black expansehe hoped to razor intothe copper plate — no, a graver,not a razor at all.Beauty does terrify, a bare nothingbut stop. As in angels. Abrupt.Still, to cut them their flight on metaltakes a while. His hands stiff,Doré under a deadline no doubt like the small endlessly later rest of us do what we do and do until it’s not what we do. Nevertheless, angels. Why did they keep coming, one by one radiant dark of a mind paused to this most desolate given: water at night. That it floods a future not even in the picture.
",Marianne Boruch,"Living,Life Choices,The Mind,Nature,Seas, Rivers, & Streams,Religion,The Spiritual,Arts & Sciences,Painting & Sculpture",F
5967,"
                    McQueen Is Dead. Long Live McQueen.
                ","
There were seven colors of mourning, one was lilac. That kind of blossomalways has its crowd, fanned out, surroundedby crushing likeness, smell of itself.  Fabric has to breathe, at least 2%, like skin.  A little milkfat, elastane even in the gravest print. Not knowing how to grieve can poisonlike a directionless dart. And although fabric has been known to swirl and clasp, be clasped —   without mother there’s only art. To hug the body: a swath, anathema, magical, seventies lace and spacedust, all too far gone to truly love. But to twist it, to learn to hate-want. To sway, tear, burrow, be borrowed, everybody’s animal. To float like water seeking its own,stampede like buffalo, seeking its hide.Face painted on torso on horsehairon chesty silk it’s a deathmaskfor the stigmata slash of the model’s body. • I don’t think I understand what studying is. I listen, I read, I remember, I absorb. I let myself be moved and changed. Is that “studying?” Never five-fingered, you never use them all,  gloves will be like hooves, split-footed, hand-stitched. When concept perceived — a womanly gist, let’s say,or a curve of mind — is more than itself (surpassing,all maw) I make it part of me. I take it in, drink a corrosive. I let it overtake me, change everything it can, lip to tip to rim. My eyes just drink the fabric that coverseach surface of this world. Suck up the plastic through a polished straw. Everything’s inspiration: trees reflected in windows on buildings, distorted busesendless frames, all too glass, so much lens, textures so tall, and once you start to see things this way,vision’s a performance, shocking and true after all these centuries, a Shakespearean volta, like nectar is poison to the occasional queen bee. Everything actually is blurred, not just how you see. Glasses and shoes are solutionsto problems that are real problems, that of blurred world, that of touching the ground. A glass corset for the heart to see out its chest. For without glasses, the eye better seesthe wind, by feeling it and closing against its grains, its grasses. For without shoes, my feet become shoes. When I am really feeling,I get very tired, I fall asleep for the seventeenth timeon the unfinished skirt of glass eyes and lemon  zest hemmed first, grown last. I experience the world as infiniteinvertedness: no wholes broken, just potential fragments straining, skull-like,at the seams. Anything could give.But no, just takes and takes and takes. • I’ve been trying to write the words, “I cried. Cried reallyand wetly, and for good.” Old-fashionedwriting with intense excitement:the spell of quill and ink spill, quelled. What is beautiful, what is terrifying,what is absurd in me? Every possibility that colors are believable, various, not that mirage I thought I’d seen and can be held apart as unreal,too exterior, distinct from each other wildly as sparks to seaweedor flower to meteor. It collapsed, can’t draw it can’t cut it out of itself. There is no color but what’s alreadyinside the eye, no power or invention or new way to wake up in the morning outside the seeing mechanism, our own orbs. Yet I can’t see myself.I can never see you again. I can only see from inside my skulland when I look down I close everything not just my eyes. I wrap my own tender nether flesh in calfskin leather so buttery, melted back together like so: a newborn softenedin its own mother’s milk.• I awoke in a panic (no ma no ma) to the smallest day yet.I dreamed I alreadydreamed all the dreams I’d get. This morning I dressed in my last dress’s last dress, fit only for a genteel gothic murder, covered up well — airtight,would only fit the stabbed one, after bloodlet.Then, like a glove. Who wears it and where?I will, from the bed to the chair. Headrest, clotheshorse.Designer and model: mutually orbiting the best metaphor for bodiless idea. Amorphous, amorous, amoral, immortal. Red is dead, said blue, to you too? Hindquarter-gauze with silver face clampand sickened ears pulled, unskulled. Broken backpiece. Shadow sensible by other than sight. To smell a shadow.To strike it. To trace it later, to measure a body by its line. Light’s so quiet. You’d think its cuttings, its edge-hole,those mousy children, would squeakat least a bit. They run like a stockingdown the leg of the mind. Why not quieter then? There is no body without life.There is no mind without body.There is no without.
",Brenda Shaughnessy,"Living,Death,Sorrow & Grieving,The Body,The Mind,Time & Brevity,Social Commentaries,Popular Culture",F
5974,"
                    The Night Where You No Longer Live
                ","
Was it like lifting a veilAnd was the grass treacherous, the green grassDid you think of your own motherWas it like a virusDid the software flickerAnd was this the beginningWas it like thatWas there gas station food and was it a long trip And is there sun thereor drones or punishment or growth Was it a blackoutAnd did you still create me And what was I like on the first day of my life Were we two from the startAnd was our time an entranceor an ending Did we stand in the heated roomDid we look at the paintingDid the snow appear coldWere our feet red with it, with the wet snowAnd then what were our namesDid you love me or did I misunderstandIs it terrible Do you intend to come backDo you hear the world’s keeningWill you stay the night
",Meghan O'Rourke,"Living,Death,The Body,The Mind,Time & Brevity,Love,Desire,Activities,Travels & Journeys,Religion,The Spiritual",F
5987,"
                    Psychomachia
                ","
At the Mind Museum, you can walk to the back,step on several large buttons on the ground,and watch parts of the brain light up: the frontal lobefor decision and memory, the temporal lobefor smell and sound, the occipital for sight. I tryto make my toddler son laugh by hoppingfrom one button to the next, watching each lobelight up along the way, but he will not leave the prisonof his melancholy. My son: how he loves to revisitthe most difficult point of conflict in a picture book,or the moment at which his favorite car heavesa difficult sigh at the pinnacle of a movie’s emotionalarc, or the promise of injury if I take a fall. My son,so distant from other children in his sadness.Just the other day, at the pool, he gazedat the boys and girls splashing and shriekingand said, Look. The children are having fun,as if he were an anthropologist in a foreign land.If these are his musings at age two, one can onlyimagine the life that must follow. Through a dark channelhe was born; to darkness he is most drawn. Easierto write than say the guilt I feel for giving himthe sharp pain of melancholy. My son, alwaysin the world without husk or shell, it is as if his heartthrobs on the outside of his body, as if his brainhas no skull to absorb the assaults that strike it.Today, I watch him writhe in the pain of a tantrum —a typical kid, this is what they do, everyone assures me — and usually I rush in, unwittingly increasinghis sense of emergency. Instead, today, I stand back,relinquish the role of skull and skin, watch his mindunfurl like a medieval tapestry. In that momentof my feigned disinterest, his head is no longer headbut battlefield where Wrath wages a fierce waragainst Patience. He is no longer a little boyscreaming on the ground and throwing plastic trucks;instead he is a creature engaged in a struggleto free his enslaved heart from the monsterswhose foaming mouths and hot fumesand clots of foul blood besiege himas he gathers his thoughts from the unraveling of his universe. Prudentius says that fiery Wrathin her frenzy slays herself and diesby her own weapons",Joanne Diaz,"Living,Midlife,Parenthood,Sorrow & Grieving,The Mind,Relationships,Family & Ancestors,Home Life,Philosophy",F
5998,"
                    The House with Only an Attic and a Basement
                ","



When two sane persons are together one expects that A will recognize B to be more or less the person B takes himself to be, and vice versa.— R.D. Laing, “The Divided Self”



The woman in the attic did not have visitors.The man in the basement gave parties that were popular.The woman in the attic had mononucleosis.The man in the basement had type 1 diabetes.The woman in the attic listened to audiobooks which the man in the basement held in disdain.The door to the attic swelled in some weathers; in order to shut, it had to be slammed.“There is a way in which” was a way in which the man opened sentences, as in “There is a way in which to close a door so it doesn’t slam.”The woman in the attic took cautious walks to build her strength.The man in the basement pointedly said, “Some of us have ailments which are not manufactured.”The man in the basement wrote stories about heroin.The woman in the attic read stories with heroines.The woman in the attic noticed a bruise that ran from the top to the base of her thigh.The bruise looked like Europe.The man in the basement was in love with the sister of the secretive man who loved him more.He whooped at the woman, “You killed your student?”To himself he wept, “I killed my father.”The man in the basement, recently divorced, was left with literally two possessions.The woman in the attic purchased books on psychopathology.The man in the basement produced fecal matterthat blocked the pipes in both attic and basement.The woman in the attic produced nothing at all.The woman in the attic was a waste of space.The man in the basement had sex almost daily.The woman in the attic had panic attacks.The man in the basement had only one rule:the woman in the attic was banned from his bedroom.But once she stole in and lay on his bedin his absence (or perhaps he was absent because she was there).The man in the basement moved to the West Coast;the woman in the attic crossed the Atlantic,whereas the house with the attic and basement saw statesof fumigation, exorcism, detoxification, and rehabitation.
",Kathryn Maris,"Living,Life Choices,The Body,The Mind,Relationships,Home Life,Men & Women,Social Commentaries,Gender & Sexuality",F
6001,"
                    Delphine Is on Silent Retreat
                ","
1 Delphine is snug in the corruptible quiet, her heart all lurgy.She is vigorous with postures and slackening her jaw.The vogue memory is how when she was ten she stuckher tongue out really far and her friend said,“That makes you a lemon.” Retrospectively,what she wanted was a permand a dad that gave money for the arcade.2 Delphine lies down in the corner and gets up and lies down again, etc.This is so she knows she’s lain down on every bit of the ﬂoor.3 There’s no one to see, so makeup is taken very seriously.If she French kisses the window her hair starts to curl — it is all very boudoir. Delphine expected to be bored.What she needs to say aloud is smooch.4 Delphine’s heart is more woolen than sure.She nipped off the fur budsfrom the pussy willow and strung theminto a necklace — a means of clustering wants.In the faraway land, her old milk glassholds other people’s toothbrushes and curdling water.5 Precision here is superﬂuous as cut ﬂowers. On the seafrontthe shrubs are meek in the blossoming wind.Delphine has worked on her complexion.Bestowed with peaches, she’s personal limelight.6 At night her cruelties sneak up the ladder of her throat.Its delphinedelphinedelphine on steamed-up mirrors,always in joined-up ﬁnger-writing.7 Singing is only permitted in the dark. Delphine is judgingher own obedience. Look at me being strict! But she hasto remind herself of the rules, hourly. Deceit is its own discipline.8 Today the shrubs are insolent, waiting for adults to prepare a new game.Delphine considers ceremonial magic, but how to practicewithout a little magic escaping?9 Wish yourself into a lovely place, she thinks. Lovelinesswould include shrubs without such expressions!10 Wisdom may well have been squandered on seafrontsand lipstick. So many years afraid of waste is its ownwaste",Amy Key,"Living,Life Choices,The Body,The Mind,Social Commentaries,Gender & Sexuality",F
6009,"
                    Six Months after Contemplating Suicide
                ","
Admit it — you wanted the end with a serpentine greed. How to negotiatethat strangling mist, the fibrouswhisper?To cease to exist and to dieare two different things entirely.But you knew this, didn’t you?Some days you knelt on coins in those yellow hours. You lit a flameto your shadow and atescorpions with your naked fingers.So touched by the sadness of hairin a dirty sink.The malevolent smell of soap.When instead of swallowing a fistfulof white pills,you decided to shower,the palm treesnodded in agreement,a choir of crickets singing behind your swollen eyes.The masked bird turned to you with a shred of paper hangingfrom its beak.At dusk, hair wet and fragrant,you cupped a goat’s faceand kissed his trembling horns. The ghost? It fell prostrate,passed through you like a swift and generous storm.
",Erika L. Sánchez,"Living,Death,Disappointment & Failure,Health & Illness,Life Choices,The Body,The Mind,Time & Brevity,Mythology & Folklore,Ghosts & the Supernatural",F
