,Title,Poem,Poet,Tags,gender
473,"
                    Three Women
                ","
Three women survive.
One hides in a bedroom of a house,
sharpening blades in the bathroom, her night.
Another disinfects the cloth her older sister contaminates.
The third, more tender and insecure, proud and serene,
        takes her first steps,
surrounded by palm trees, lemon trees, pomegranate trees,
        bougainvilleas, birds of paradise...
 
",Olivia Maciel,"Social Commentaries,Gender & Sexuality,War & Conflict",F
479,"
                    Womanishness
                ","
The dissonance of women. The shrill frilly silly
drippy prissy pouty fuss of us. And all the while
science was the music of our minds. Our sexual
identities glittery as tinsel, we fretted about god's
difficulties with intimacy, waiting for day's luster
to fade so we could slip into something less
venerated. Like sea anemones at high tide
our minds snatched at whatever rushed by.
Hush, hush, my love. These things happened
a long time ago. You needn't be afraid of them, now.
",Amy Gerstler,"Social Commentaries,Gender & Sexuality",F
486,"
                    Dreaming of Lesbos
                ","
I can enter the morning with traces of an eternal dream: to live
on a planet of women. we sing in the fertile forest, caress on
lavender hills, bathe beneath cascades of clear waters. and just
like that, nude and wet, we mount each other’s bodies. our
desire is a whale that searches for calm in the depth of the sea.
 
I smell sex in my hair when I awaken.
 
the dream perfumes all of my days. I go to the post office and
look for stamps with etchings of flowers and fruits so that I can
send letters to the women who loved me in my sleep.
 
we are in a world that is not ours. what do we do with the
dreams that touch our consciousness in the nude each night?
 
our planet of women is nothing more than a dream. who knows
how many of us bathe in the woods or which ones of us have
wings that let us fly with our flesh? it’s not for anyone to know.
fortunately, we always dream paradise, we make it ours. there,
we find each other and live in our collective memory.
 
and so, I smell sex in my hair when I awaken.
",Tatiana de la Tierra,"Love,Desire,Relationships,LGBTQ,Social Commentaries,Gender & Sexuality",F
502,"
                    Helen Betty Osborne
                ","
    Betty, if I set out to write this poem about you
it might turn out instead
to be about me
or any one of
my female relatives
it might turn out to be
about this young native girl
growing up in rural Alberta
in a town with fewer Indians
than ideas about Indians,
in a town just south of the 'Aryan Nations'
 
     it might turn out to be
about Anna Mae Aquash, Donald Marshall or Richard Cardinal,
it might even turn out to be
about our grandmothers,
beasts of burden in the fur trade
skinning, scraping, pounding, packing,
left behind for ‘British Standards of Womanhood,'
left for white-melting-skinned women,
not bits-of-brown women
left here in this wilderness, this colony.
 
     Betty, if I start to write a poem about you
it might turn out to be
about hunting season instead,
about 'open season' on native women
it might turn out to be
about your face       young and hopeful
staring back at me      hollow now
from a black and white page
it might be about the 'townsfolk'    (gentle word)
townsfolk who 'believed native girls were easy'
and 'less likely to complain if a sexual proposition led to violence.'
 
     Betty, if I write this poem.
 
",Marilyn Dumont,"Relationships,Family & Ancestors,Social Commentaries,Crime & Punishment,Gender & Sexuality,Race & Ethnicity",F
523,"
                    One in Three or Four
                ","
There are too many of us for youto believe you are either alone or responsible. No woman asks for this. Some are children. Some areboys. Every one of us should havebeen heard. This is for Anna, age 17,who was then beaten and left to die;for Nathan, who at 11 admired the basketball coach; for Rosaline, whosees in her baby the face of a rapistand who finds that face difficult tolove; for sisters when soldiers came,mothers imprisoned among guards,for aunties grandmas daughters sons,for one who was tied and one who triedto scream, one whose husband watched,one violated time after time, one tornapart, who called the police whodid not call her back, who went tothe clinic where there were no kits,who numbed her shame with drugs,who could not drink enough to forget,who took her life, who believed shewas an object, who said nothing, whoknew no one was there and that no one would ever be there. Know this: thereare so many that if we could speak,our voices might spread like floodwatersover their boots and swell past securitystations; that if we cried out togetherwe might finally understand it as anassault on all people, all creation, andmaybe then there would be justice inthis war to claim yourself, a strugglemapped all over the flesh of every womanor child who has known what it is to be used, as you were, your sacred body.
",Karenne Wood,"Living,Sorrow & Grieving,Social Commentaries,Crime & Punishment,Gender & Sexuality",F
524,"
                    Abracadabra, an Abecedarian
                ","
All this time I've been looking for words for certain difficult womenbecause they aren't able to speak for themselves, and now theClinton Foundation has come up with a brilliant campaign—theydecided, for International Women's Day, through digital magic to erase women on the cover of Condé Nast, posters, billboards, thosefigures replaced by empty space because women have not yet achievedgender equity, as noted on a website, not-there.org, and they're right. Wehaven't. But when I read about not-there.org and saw its flashy graphics,I wasn't thinking about how women are not-there-yet, metaphorically, I just thought about women who are really not there, women and girls whokeep disappearing (not from magazines, who don't make news in Manhattan)like they've evaporated, like illusions, hundreds in Juárez, twelve hundred missing and murdered Native women across Canada. The hands of men.Now you see her. Not. Not-there. Not here, either,or anywhere. Maybe only part of the problem is the predatory perpetrator-prestidigitator who more often than not knows her, knows how to keep herquiet, who may claim to love her, even, maybe getting even—or the serialrapist-killer in the bushes who bushwhacks her in the dark. You're always safe,says the forensic psychiatrist, unless a monster happens to show up, andthen you're not. Not-there. Maybe a lonely mandible, maxilla, fibula, or ulna shows up, or a bagged body gets dragged from the river. Or not. Is this thevalue we permit a woman's life to have (or not-have) throughout a wrongworld, a global idea of her as disposable parts? In the end, this is not a xenophobic poem, not specific—it's everywhere. Not-there. Right here.Yes, the sun rises anyway, but now the parents are staring past each other, thatzero between them like a chalked outline in their family photograph. Or not.
 
",Karenne Wood,"Living,Death,Social Commentaries,Crime & Punishment,Gender & Sexuality,Race & Ethnicity",F
567,"
                    Wife
                ","
I’m not yet comfortable with the word,
its short clean woosh that sounds like
life. At dinner last night my single girls
said in admonition, “It’s not wife-approved”
about a friend’s upcoming trip. Their
eyes rolled up and over and out their
pretty young heads. Wife, why does it
sound like a job? “I need a wife” the famous
feminist wrote, “a wife that will keep my
clothes clean, ironed, mended, replaced
if need be.” A word that could be made
easily into maid. A wife that does, fixes
soothes, honors, obeys, Housewife,
fishwife, bad wife, good wife, what’s
the word for someone who stares long
into the morning, unable to even fix tea
some days, the kettle steaming over
loud like a train whistle, she who cries
in the mornings, she who tears a hole
in the earth and cannot stop grieving,
the one who wants to love you, but often
isn’t good at even that, the one who
doesn’t want to be diminished
by how much she wants to be yours.
",Ada Limón,"Living,Marriage & Companionship,Love,Realistic & Complicated,Social Commentaries,Gender & Sexuality",F
609,"
                    An Ordinary Misfortune [""She is girl. She is gravel.""]
                ","
She is girl. She is gravel. She is grabbed. She is grabbed like handfuls of gravel. Gravel grated by water. Her village is full of gravel fields. It is 1950. She is girl. She is grabbed. She is not my grandmother, though my grandmother is girl. My grandmother’s father closes the gates. Against American soldiers, though they jump over stone walls. To a girl who is not my grandmother. The girl is gravel grabbed. Her language is gravel because it means nothing. Hands full of girl. Fields full of gravel. Korea is gravel and graves. Girl is girl and she will never be a grandmother. She will be girl, girl is gravel and history will skip her like stone over water. Oh girl, oh glory. Girl.
 
",Emily Jungmin Yoon,"Relationships,Family & Ancestors,Social Commentaries,Gender & Sexuality,History & Politics,War & Conflict",F
610,"
                    An Ordinary Misfortune [""There was a man""]
                ","
There was a man. A Japanese soldier. One that did not believe in old superstitions. One that did not believe in sex before battle as charm against harm. He was an odd man. One that did not carry an amulet with pubic hair of a comfort woman. Or any piece of her. His comrades said, Be a man. The equation is, an odd man out is not man. There is no reason for logic in war. There is no reason. There was a man. His comrades said, Come raid, come pillage. Pushed him into the station. Their eyes on the holes in the wall. Watched as he came. Became. What is the equation here. There is a no equation. There was a man. One who said weeping, I am not a man, I am not a man.
",Emily Jungmin Yoon,"Social Commentaries,Gender & Sexuality,War & Conflict",F
680,"
                    Sketch of a Man on a Platform
                ","
Man of absolute physical equilibrium
You stand so straight on your legs
Every plank or clod you plant your feet on
Becomes roots for those limbs
 
Among the men you accrete to yourself
You are more heavy
And more light
Force being most equitably disposed
Is easiest to lift from the ground
So at the same time
Your movements
Unassailable
Savor of the airy-fairy of the ballet
The essence of a Mademoiselle Genée
Winks in the to-and-fro of your cuff-links
 
Your projectile nose
Has meddled in the more serious business
Of the battle-field
With the same incautious aloofness
Of intense occupation
That it snuffles the trail of the female
And the comfortable
Passing odors of love
 
Your genius
So much less in your brain
 
Than in your body
Reinforcing the hitherto negligible
 
Qualities
Of life
Deals so exclusively with
The vital
That it is equally happy expressing itself
Through the activity of pushing
THINGS
In the opposite direction
To that which they are lethargically willing to go
As in the amative language
Of the eyes
 
Fundamentally unreliable
You leave others their initial strength
Concentrating
On stretching the theoretic elastic of your conceptions
Till the extent is adequate
To the hooking on
Of any — or all
Forms of creative idiosyncrasy
While the occasional snap
Of actual production
Stings the face of the public.
 
",Mina Loy,"Relationships,Men & Women,Social Commentaries,Cities & Urban Life,Gender & Sexuality",F
